"PrimaryKey","ProjectName","ProjectStatus","FundingStatus","ProcurementType","ProjectRegion","ProjectCityTown","CommissionAssignedInfrastructureSector","EstimatedProjectValueRange","EstimatedQuarterBusinessCaseStart","EstimatedQuarterBusinessCaseCompletion","EstimatedQuarterConstructionStart","EstimatedQuarterConstructionCompletion","EstimatedQuarterProjectRangeStart","EstimatedQuarterProjectRangeCompletion","planned_duration","funding_status_indicator","ProjectRegionCode","GDP_Start","CPI_Start","GDP_End","CPI_End","GDP_Delta_Percent","CPI_Delta_Percent","avg_group_delay","predicted_delay","likelihood"
"IP010488","New Substation Whakatu","Early planning","Funding source to be confirmed","Direct","Hawke's Bay","Hawkes Bay","Energy","5 - 25 million",NA,NA,NA,NA,2026-04-01,2028-01-01,640,0,5,73.10828,2.067911,76.72869,1.997825,4.95212033438621,-3.38921742763591,-38.125,87.0865622529657,88.4893250337781
"IP010490","Onekawa 110kV  reinforcement","Early planning","Funding source to be confirmed","Direct","Hawke's Bay","Hawkes Bay","Energy","5 - 25 million",NA,NA,NA,NA,2031-04-01,2035-01-01,1371,0,5,77.72758,1.99759,77.72758,1.99759,0,0,-38.125,-140.099516172411,65.4364390055364
"IP010492","Overhead Lines & Fibre (Fletchers)","Under construction","Fully funded","Direct","North Island","Taupo","Communications","1 - 5 million",NA,NA,NA,NA,2023-04-01,2025-01-01,641,0,9,69.266,6.654991,70.23492,2.514151,1.3988392573557,-62.2215717496838,0,96.9044667948194,50
"IP010493","Port of Napier capacity increase","Early planning","Funding source to be confirmed","Direct","Hawke's Bay","Hawkes Bay","Transport","5 - 25 million",NA,NA,NA,NA,2027-04-01,2030-01-01,1006,0,5,75.21558,2.014421,77.72758,1.99759,3.33973360306468,-0.835525443787572,-38.125,-26.6618709942134,78.9097747458395
"IP010497","Risk reduction relating to double circui","Early planning","Funding source to be confirmed","Direct","North Island","Rotorua","Energy","1 - 5 million",NA,NA,NA,NA,2028-04-01,2033-01-01,1736,0,9,77.22976,1.996746,77.72758,1.99759,0.644596072809244,0.0422687712908936,0,-243.408468739774,33.1027307554407
"IP010499","Tarawera install generator","Early planning","Funding source to be confirmed","Direct","North Island","Rotorua","Energy","1 - 5 million",NA,NA,NA,NA,2030-04-01,2031-01-01,275,0,9,77.72758,1.99759,77.72758,1.99759,0,0,0,210.652900041998,69.545259570107
"IP010501","Tauhara Switchroom - 33kV CB's","Under construction","Fully funded","Direct","North Island","Taupo","Energy","1 - 5 million",NA,NA,NA,NA,2023-04-01,2025-01-01,641,0,9,69.266,6.654991,70.23492,2.514151,1.3988392573557,-62.2215717496838,0,96.9044667948194,60.4159197027779
"IP010502","Taupo East Zone Substation (Fletchers)","Under construction","Fully funded","Direct","North Island","Taupo","Energy","5 - 25 million",NA,NA,NA,NA,2022-04-01,2026-01-01,1371,0,9,67.898,6.928839,72.54655,2.100296,6.84637249992636,-69.6876201048978,0,-110.641512959685,43.7584789522814
"IP010503","Taupo West land purchase and design","Early planning","Funding source to be confirmed","Direct","North Island","Taupo","Energy","5 - 25 million",NA,NA,NA,NA,2025-04-01,2028-01-01,1005,0,9,70.79394,2.389024,76.72869,1.997825,8.38313279356961,-16.3748459622005,0,3.10692028749389,52.8878188196106
"IP010504","Tomoana ZS  11kV Switchboard replacement","Early planning","Funding source to be confirmed","Direct","Hawke's Bay","Hawkes Bay","Energy","5 - 25 million",NA,NA,NA,NA,2022-04-01,2029-01-01,2467,0,5,67.898,6.928839,77.72758,1.99759,14.4769801761466,-71.1699174998871,-38.125,-480.723239775986,30.8728780110727
"IP010505","Upgrade 33kV Windsor & City feeders","In planning","Funding source confirmed","Direct","Hawke's Bay","Hawkes Bay","Energy","1 - 5 million",NA,NA,NA,NA,2021-04-01,2025-01-01,1371,1,5,67.481,1.520913,70.23492,2.514151,4.08103021591264,65.3053790716497,-38.125,-330.913931948667,46.0742359606855
"IP010506","Upgrade Arataki 33/11kV transformers","Early planning","Funding source to be confirmed","Direct","Hawke's Bay","Hawkes Bay","Energy","1 - 5 million",NA,NA,NA,NA,2029-04-01,2030-01-01,275,0,5,77.72758,1.99759,77.72758,1.99759,0,0,-38.125,181.194896829273,98.0386280823266
"IP010507","Upgrade Church Rd ZS 33kV/11kV transform","Early planning","Funding source to be confirmed","Direct","Hawke's Bay","Hawkes Bay","Energy","1 - 5 million",NA,NA,NA,NA,2029-04-01,2030-01-01,275,0,5,77.72758,1.99759,77.72758,1.99759,0,0,-38.125,181.194896829273,98.0386280823266
"IP010508","Windsor ZS replace outdoor 33kV CBs","Early planning","Funding source to be confirmed","Direct","Hawke's Bay","Hawkes Bay","Energy","1 - 5 million",NA,NA,NA,NA,2021-04-01,2029-01-01,2832,0,5,67.481,1.520913,77.72758,1.99759,15.1843926438553,31.3415034259027,-38.125,-613.490195556074,17.4008311271774
"IP010700","177 Centennial Drive, TPO - Fletchers","Under construction","Fully funded","Direct","North Island","Taupo","Energy","5 - 25 million",NA,NA,NA,NA,2022-04-01,2026-01-01,1371,0,9,67.898,6.928839,72.54655,2.100296,6.84637249992636,-69.6876201048978,0,-110.641512959685,43.7584789522814
"IP010701","2x10MVA 33/11kV transf at Maraekakaho ZS","Early planning","Funding source to be confirmed","Direct","Hawke's Bay","Hawkes Bay","Energy","1 - 5 million",NA,NA,NA,NA,2031-04-01,2032-01-01,275,0,5,77.72758,1.99759,77.72758,1.99759,0,0,-38.125,181.194896829273,98.0386280823266
"IP010702","Acacia Bay Feeder Reinforcement","Early planning","Funding source to be confirmed","Direct","North Island","Taupo","Energy","1 - 5 million",NA,NA,NA,NA,2026-04-01,2027-01-01,275,0,9,73.10828,2.067911,74.70523,2.022161,2.18436270146146,-2.21237761199587,0,210.652900041998,69.545259570107
"IP010703","Awatoto 33kV line - Upgrade","Under construction","Fully funded","Direct","Hawke's Bay","Hawkes Bay","Energy","1 - 5 million",NA,NA,NA,NA,2022-04-01,2025-01-01,1006,0,5,67.898,6.928839,70.23492,2.514151,3.44180977348376,-63.7146858225454,-38.125,-45.9911815961042,74.9857420540849
"IP010704","Broadlands Conductor Upgrade","Early planning","Funding source to be confirmed","Direct","North Island","Taupo","Energy","1 - 5 million",NA,NA,NA,NA,2026-04-01,2027-01-01,275,0,9,73.10828,2.067911,74.70523,2.022161,2.18436270146146,-2.21237761199587,0,210.652900041998,69.545259570107
"IP010705","Clayton FeederReliability improvements","Early planning","Funding source to be confirmed","Direct","North Island","Rotorua","Energy","1 - 5 million",NA,NA,NA,NA,2025-04-01,2027-01-01,640,0,9,70.79394,2.389024,74.70523,2.022161,5.52489379740694,-15.3561872965696,0,97.2152548638007,60.440863254328
"IP010706","Code Name He-Ahi","Early planning","Funding source to be confirmed","Direct","North Island","Taupo","Energy","5 - 25 million",NA,NA,NA,NA,2025-04-01,2030-01-01,1736,0,9,70.79394,2.389024,77.72758,1.99759,9.79411514601391,-16.38468261516,0,-224.079158137883,34.6540826365023
"IP010707","Kahuranaki Reconductor 7/16 Cu Section 2","Early planning","Funding source to be confirmed","Direct","Hawke's Bay","Hawkes Bay","Energy","1 - 5 million",NA,NA,NA,NA,2025-04-01,2026-01-01,275,0,5,70.79394,2.389024,72.54655,2.100296,2.47564975194203,-12.0856048327685,-38.125,181.194896829273,98.0386280823266
"IP010708","Kahuranaki Reconductor 7/16 Cu Section 3","Early planning","Funding source to be confirmed","Direct","Hawke's Bay","Hawkes Bay","Energy","1 - 5 million",NA,NA,NA,NA,2025-04-01,2026-01-01,275,0,5,70.79394,2.389024,72.54655,2.100296,2.47564975194203,-12.0856048327685,-38.125,181.194896829273,98.0386280823266
"IP010709","Land for New  Te Awa Zone Substation","Early planning","Funding source to be confirmed","Direct","Hawke's Bay","Hawkes Bay","Energy","1 - 5 million",NA,NA,NA,NA,2026-04-01,2027-01-01,275,0,5,73.10828,2.067911,74.70523,2.022161,2.18436270146146,-2.21237761199587,-38.125,181.194896829273,98.0386280823266
"IP010710","New 11kV Feeder at Irongate ZS (Rural)","Early planning","Funding source to be confirmed","Direct","Hawke's Bay","Hawkes Bay","Energy","1 - 5 million",NA,NA,NA,NA,2025-04-01,2026-01-01,275,0,5,70.79394,2.389024,72.54655,2.100296,2.47564975194203,-12.0856048327685,-38.125,181.194896829273,98.0386280823266
"IP010711","New 15km 33kV Maraekakaho feeder","Early planning","Funding source to be confirmed","Direct","Hawke's Bay","Hawkes Bay","Energy","1 - 5 million",NA,NA,NA,NA,2032-04-01,2033-01-01,275,0,5,77.72758,1.99759,77.72758,1.99759,0,0,-38.125,181.194896829273,98.0386280823266
"IP010712","New 33kV Switch board at Runanga","Early planning","Funding source to be confirmed","Direct","North Island","Taupo","Energy","1 - 5 million",NA,NA,NA,NA,2031-04-01,2032-01-01,275,0,9,77.72758,1.99759,77.72758,1.99759,0,0,0,210.652900041998,69.545259570107
"IP010713","New Te Awa Zone Substation Build","Early planning","Funding source to be confirmed","Direct","Hawke's Bay","Hawkes Bay","Energy","5 - 25 million",NA,NA,NA,NA,2030-04-01,2032-01-01,640,0,5,77.72758,1.99759,77.72758,1.99759,0,0,-38.125,87.0865622529657,88.4893250337781
"IP010714","OHUG 1.3km on 33kV Flaxmere & Camberley","Early planning","Funding source to be confirmed","Direct","Hawke's Bay","Hawkes Bay","Energy","5 - 25 million",NA,NA,NA,NA,2026-04-01,2028-01-01,640,0,5,73.10828,2.067911,76.72869,1.997825,4.95212033438621,-3.38921742763591,-38.125,87.0865622529657,88.4893250337781
"IP010715","Pukehangi Area Feeder Augmentation","Early planning","Funding source to be confirmed","Direct","North Island","Rotorua","Energy","1 - 5 million",NA,NA,NA,NA,2026-04-01,2028-01-01,640,0,9,73.10828,2.067911,76.72869,1.997825,4.95212033438621,-3.38921742763591,0,97.2152548638007,60.440863254328
"IP010716","Reduce SWER circuits in Taupo Plains","Early planning","Funding source to be confirmed","Direct","North Island","Taupo","Energy","1 - 5 million",NA,NA,NA,NA,2027-04-01,2028-01-01,275,0,9,75.21558,2.014421,76.72869,1.997825,2.01169757648614,-0.823859560638022,0,210.652900041998,69.545259570107
"IP010717","Third Havelock Area ZS","Early planning","Funding source to be confirmed","Direct","Hawke's Bay","Hawkes Bay","Energy","5 - 25 million",NA,NA,NA,NA,2026-04-01,2028-01-01,640,0,5,73.10828,2.067911,76.72869,1.997825,4.95212033438621,-3.38921742763591,-38.125,87.0865622529657,88.4893250337781
"IP010718","Transfer Tarawera & Fenton park to V rd","Early planning","Funding source to be confirmed","Direct","North Island","Rotorua","Energy","1 - 5 million",NA,NA,NA,NA,2030-04-01,2031-01-01,275,0,9,77.72758,1.99759,77.72758,1.99759,0,0,0,210.652900041998,69.545259570107
"IP010720","Vaughan Road cable","Early planning","Funding source to be confirmed","Direct","North Island","Rotorua","Energy","5 - 25 million",NA,NA,NA,NA,2028-04-01,2031-01-01,1005,0,9,77.22976,1.996746,77.72758,1.99759,0.644596072809244,0.0422687712908936,0,3.10692028749389,52.8878188196106
"IP010721","Vaughan Road Switchroom","Early planning","Funding source to be confirmed","Direct","North Island","Rotorua","Energy","1 - 5 million",NA,NA,NA,NA,2027-04-01,2028-01-01,275,0,9,75.21558,2.014421,76.72869,1.997825,2.01169757648614,-0.823859560638022,0,210.652900041998,69.545259570107
"IP010722","Waimarama Feeder capacity upgrades.","Early planning","Funding source to be confirmed","Direct","Hawke's Bay","Hawkes Bay","Energy","1 - 5 million",NA,NA,NA,NA,2028-04-01,2029-01-01,275,0,5,77.22976,1.996746,77.72758,1.99759,0.644596072809244,0.0422687712908936,-38.125,181.194896829273,98.0386280823266
"IP010723","Waipa ZS 2 new transformers and cables","Early planning","Funding source to be confirmed","Direct","North Island","Rotorua","Energy","1 - 5 million",NA,NA,NA,NA,2030-04-01,2031-01-01,275,0,9,77.72758,1.99759,77.72758,1.99759,0,0,0,210.652900041998,69.545259570107
"IP010724","Yankee Rd ROT. Reconductor 7/0.064","Under construction","Funding source confirmed","Direct","North Island","Rotorua","Energy","1 - 5 million",NA,NA,NA,NA,2022-04-01,2025-01-01,1006,1,9,67.898,6.928839,70.23492,2.514151,3.44180977348376,-63.7146858225454,0,118.566314614056,62.1544787778417
"IP012996","33kV Hastings & Havelock Feeder upgrade","Early planning","Funding source to be confirmed","Direct","Hawke's Bay","Hawkes Bay","Energy","1 - 5 million",NA,NA,NA,NA,2025-04-01,2027-01-01,640,0,5,70.79394,2.389024,74.70523,2.022161,5.52489379740694,-15.3561872965696,-38.125,67.7572516510749,86.5279531161047
"IP012997","Maraetotara Cu Reconductoring Section 2","Early planning","Funding source to be confirmed","Direct","Hawke's Bay","Hawkes Bay","Energy","1 - 5 million",NA,NA,NA,NA,2026-04-01,2027-01-01,275,0,5,73.10828,2.067911,74.70523,2.022161,2.18436270146146,-2.21237761199587,-38.125,181.194896829273,98.0386280823266
"IP012998","Maraetotara Cu Reconductoring Section 3","Early planning","Funding source to be confirmed","Direct","Hawke's Bay","Hawkes Bay","Energy","1 - 5 million",NA,NA,NA,NA,2026-04-01,2027-01-01,275,0,5,73.10828,2.067911,74.70523,2.022161,2.18436270146146,-2.21237761199587,-38.125,181.194896829273,98.0386280823266
"IP010757","Leigh Marine Aquaria Update","Under construction","Funding source confirmed","Selective","Auckland","Leigh","Education and Research","5 - 25 million",NA,NA,NA,NA,2021-07-01,2025-01-01,1280,1,1,68.294,3.342884,70.23492,2.514151,2.8420066184438,-24.7909589444324,-48.2584269662921,15.4519068628797,99.5535873851654
"UoCB1947","Karl Popper","In planning","Funding source to be confirmed","Open","Canterbury","Christchurch","Education and Research","1 - 5 million",NA,NA,NA,NA,2023-10-01,2025-07-01,639,0,3,69.371,5.649241,71.39126,2.23914,2.91225440025372,-60.363878970644,-36.8563535911602,-237.536314779942,43.0732046496292
"UoCB1961","Dovedale Boiler","Early planning","Funding source confirmed","Selective","Canterbury","Christchurch","Energy","< 1 million",NA,NA,NA,NA,2023-07-01,2025-10-01,823,1,3,69.609,6.029285,71.97811,2.149748,3.40345357640536,-64.3448932999518,-36.8563535911602,143.779205250618,73.6024251852217
"UoCB1967","Recreation Centre Takurua","In procurement","Funding source confirmed","Open","Canterbury","Christchurch","Education and Research","50 - 100 million",NA,NA,NA,NA,2024-10-01,2027-10-01,1095,1,3,69.83852,2.715554,76.22636,2.002692,9.14658558056499,-26.2510706839194,-36.8563535911602,179.828730078104,83.7767765690031
"UoCB3025","School of Biology Building Replacement","In planning","Funding source confirmed","Limited","Canterbury","Christchurch","Education and Research","5 - 25 million",NA,NA,NA,NA,2023-01-01,2030-01-01,2557,1,3,69.505,7.219251,77.72758,1.99759,11.8301992662399,-72.3296779679776,-36.8563535911602,-679.199027486872,0
"IP006772","Drinking water reservoir seismic strengthening - Cruickshank","On hold","Funding source to be confirmed","To be determined","Wellington","Upper Hutt","Water","1 - 5 million",NA,NA,NA,NA,2031-07-01,2034-04-01,1005,0,18,77.72758,1.99759,77.72758,1.99759,0,0,-168.695652173913,-146.568280510122,73.7719506221173
"IP006773","Drinking water reservoir seismic strengthening - Trentham
Reservoir 1
Reservoir 2","On hold","Funding source to be confirmed","To be determined","Wellington","Upper Hutt","Water","5 - 25 million",NA,NA,NA,NA,2031-07-01,2034-04-01,1005,0,18,77.72758,1.99759,77.72758,1.99759,0,0,-168.695652173913,-127.238969908231,75.0634152540852
"IP006778","Akatārawa Reservoir Upgrade","On hold","Funding source to be confirmed","To be determined","Wellington","Upper Hutt","Water","5 - 25 million",NA,NA,NA,NA,2032-07-01,2035-04-01,1004,0,18,77.72758,1.99759,77.72758,1.99759,0,0,-168.695652173913,-126.92818183925,75.0841801849921
"IP006779","Pinehaven Reservoir Upgrade
Reservoir 1
Reservoir 2","On hold","Funding source to be confirmed","To be determined","Wellington","Upper Hutt","Water","5 - 25 million",NA,NA,NA,NA,2035-07-01,2039-04-01,1370,0,18,77.72758,1.99759,77.72758,1.99759,0,0,-168.695652173913,-240.676615086429,67.4842154730527
"IP006780","Pinehaven - Blue Mountains Storage Upgrade","On hold","Funding source to be confirmed","To be determined","Wellington","Upper Hutt","Water","5 - 25 million",NA,NA,NA,NA,2034-07-01,2042-04-01,2831,0,18,77.72758,1.99759,77.72758,1.99759,0,0,-168.695652173913,-694.737983868201,37.1466514180158
"IP006793","Parks & Playgrounds renewals programme","Under construction","Fully funded","To be determined","Wellington","Upper Hutt","Community","50 - 100 million",NA,NA,2024-07-01,NA,2021-07-01,2054-04-01,11962,0,18,68.294,3.342884,77.72758,1.99759,13.8131900313351,-40.2435142828767,-168.695652173913,-3434.47283919461,0
"IP011398","Auckland New Connections","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","100 - 250 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-48.2584269662921,-433.357454570118,46.7208650350803
"IP011399","Northern New Connections","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","100 - 250 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-48.2584269662921,-433.357454570118,46.7208650350803
"IP011400","Auckland Customer Substations","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","25 - 50 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-48.2584269662921,-656.500996338581,31.1076205151859
"IP011401","Northern Customer Substations","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","25 - 50 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-48.2584269662921,-656.500996338581,31.1076205151859
"IP011402","Auckland Subdivisions - Business","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-48.2584269662921,-693.455678483611,28.5219194731006
"IP011403","Northern Subdivisions - Business","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-48.2584269662921,-712.784989085502,27.1694570606259
"IP011404","Auckland Subdivisions - Residential","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","100 - 250 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-48.2584269662921,-433.357454570118,46.7208650350803
"IP011405","Northern Subdivisions - Residential","Early planning","Funding source confirmed","Limited","Auckland",NA,"Social","100 - 250 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-48.2584269662921,-433.357454570118,0
"IP011406","Auckland Capacity Changes","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-48.2584269662921,-693.455678483611,28.5219194731006
"IP011407","Northern Capacity Changes","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-48.2584269662921,-693.455678483611,28.5219194731006
"IP011408","Auckland LV and Tx Reinforcement","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","50 - 100 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-48.2584269662921,-595.384675941188,35.3838995728645
"IP011409","Northern LV and Tx Reinforcement","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","50 - 100 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-48.2584269662921,-595.384675941188,35.3838995728645
"IP011410","Auckland Network Streetlighting","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","5 - 25 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-48.2584269662921,-693.455678483611,28.5219194731006
"IP011411","Northern Network Streetlighting","Early planning","Funding source confirmed","Limited","Auckland",NA,"Transport","5 - 25 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-48.2584269662921,-693.455678483611,60.9119237736276
"IP011412","Customer Substations Major","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","50 - 100 million",NA,NA,NA,NA,2027-07-01,2034-04-01,2466,1,1,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-48.2584269662921,-255.071740406595,59.1954292890053
"IP011446","Northern Relocation Major - unspecified","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","25 - 50 million",NA,NA,NA,NA,2026-07-01,2034-04-01,2831,1,1,73.65541,2.048457,77.72758,1.99759,5.52867739111085,-2.48318612497114,-48.2584269662921,-429.625705982186,46.9819736592798
"IP011447","Auckland Relocation Major - unspecified","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","50 - 100 million",NA,NA,NA,NA,2026-07-01,2034-04-01,2831,1,1,73.65541,2.048457,77.72758,1.99759,5.52867739111085,-2.48318612497114,-48.2584269662921,-368.509385584793,51.2582527169584
"IP011448","Auckland Relocation - small works","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","25 - 50 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-48.2584269662921,-656.500996338581,31.1076205151859
"IP011449","Northern Relocation - small works","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","25 - 50 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-48.2584269662921,-656.500996338581,31.1076205151859
"IP011474","Auckland Various OIP","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","100 - 250 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-48.2584269662921,-433.357454570118,46.7208650350803
"IP011475","Auckland ZSS TX Refurb and Repair","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-48.2584269662921,-712.784989085502,27.1694570606259
"IP011476","Northern ZSS TX Refurb and Repair","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-48.2584269662921,-712.784989085502,27.1694570606259
"IP011477","Auckland Transformer Oil Streaming","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-48.2584269662921,-712.784989085502,27.1694570606259
"IP011478","Northern Transformer Oil Streaming","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-48.2584269662921,-712.784989085502,27.1694570606259
"IP011479","Triangle 33/11kV TX Replace T1+T2","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,1,1,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-48.2584269662921,308.775393656241,98.6475375875254
"IP011480","McNab 33/11kV TX Replace T2","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2025-07-01,2027-04-01,639,1,1,71.39126,2.23914,75.21558,2.014421,5.35684620218217,-10.0359513027323,-48.2584269662921,195.337748478043,90.7103610154784
"IP011481","McNab 33/11kV TX Replace T3","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2028-07-01,2029-04-01,274,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,308.775393656241,98.6475375875254
"IP011482","Otara 33/11kV TX Replace T1","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2026-07-01,2028-04-01,640,1,1,73.65541,2.048457,77.22976,1.996746,4.85280035777412,-2.52438786852739,-48.2584269662921,195.026960409061,90.6886153262399
"IP011483","Otara 33/11kV TX Replace T2","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2027-07-01,2029-04-01,640,1,1,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-48.2584269662921,195.026960409061,90.6886153262399
"IP011484","Hans 33/11kV TX Replace T1","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2024-07-01,2026-04-01,639,1,1,69.52124,3.42672,73.10828,2.067911,5.15963179022697,-39.6533419713312,-48.2584269662921,195.337748478043,90.7103610154784
"IP011485","Manurewa 33/11kV TX Replace T3","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2024-07-01,2026-04-01,639,1,1,69.52124,3.42672,73.10828,2.067911,5.15963179022697,-39.6533419713312,-48.2584269662921,195.337748478043,90.7103610154784
"IP011486","Newton 33/11kV TX Replace T1","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2025-07-01,2027-04-01,639,1,1,71.39126,2.23914,75.21558,2.014421,5.35684620218217,-10.0359513027323,-48.2584269662921,195.337748478043,90.7103610154784
"IP011487","Te Papapa 33/11kV TX Replace T2","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2030-07-01,2031-04-01,274,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-48.2584269662921,308.775393656241,98.6475375875254
"IP011488","Mt Wellington 33/11kV TX Replace T1","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2025-07-01,2027-04-01,639,1,1,71.39126,2.23914,75.21558,2.014421,5.35684620218217,-10.0359513027323,-48.2584269662921,195.337748478043,90.7103610154784
"IP011489","Mt Wellington 33/11kV TX Replace T2","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2026-07-01,2027-04-01,274,1,1,73.65541,2.048457,75.21558,2.014421,2.11820150074516,-1.66154329819957,-48.2584269662921,308.775393656241,98.6475375875254
"IP011490","Laingholm 33/11KV TX Refurb T2","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","< 1 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,1,1,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-48.2584269662921,305.591827210138,98.4247849997767
"IP011491","Drive 33/11kV TX Replace T1","Early planning","Funding source confirmed","Limited","Auckland",NA,"Energy","1 - 5 million",NA,NA,NA,NA,2027-07-01,2029-04-01,640,1,1,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-48.2584269662921,195.026960409061,90.6886153262399
