"PrimaryKey","ProjectName","ProjectStatus","FundingStatus","ProcurementType","ProjectRegion","ProjectCityTown","CommissionAssignedInfrastructureSector","EstimatedProjectValueRange","EstimatedQuarterBusinessCaseStart","EstimatedQuarterBusinessCaseCompletion","EstimatedQuarterConstructionStart","EstimatedQuarterConstructionCompletion","EstimatedQuarterProjectRangeStart","EstimatedQuarterProjectRangeCompletion","planned_duration","funding_status_indicator","ProjectRegionCode","GDP_Start","CPI_Start","GDP_End","CPI_End","GDP_Delta_Percent","CPI_Delta_Percent","avg_group_delay","predicted_delay","likelihood"
"IP012571","Footpath Renewals WC225 and Cycle paths","Under construction","Fully funded","To be determined","Bay of Plenty","Tauranga","Transport","1 - 5 million",2023-10-01,NA,2024-04-01,NA,2023-10-01,2024-04-01,183,0,2,69.371,5.649241,69.40367,4.013946,0.0470946072566493,-28.9471629905681,-110,46.088345093446,55.8563607592457
"IP012572","Waimapu8 Pa Road - Speed Calming","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Tauranga","Transport","5 - 25 million",2024-07-01,NA,2024-07-01,NA,2024-01-01,2025-01-01,366,0,2,69.307,4.655029,70.23492,2.514151,1.33885466114534,-45.9906479637399,-110,4.13999460368212,55.0107666589042
"IP012573","Arterial Route Review and Implementation","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Tauranga","Transport","5 - 25 million",2020-01-01,NA,2023-07-01,NA,2024-01-01,2025-10-01,639,0,2,69.307,4.655029,71.97811,2.149748,3.85402628883085,-53.8188054252723,-110,-54.0113797636448,53.8385522924833
"IP012575","Transport Buildings Renewals","In planning","Funding source to be confirmed","To be determined","Bay of Plenty","Tauranga","Transport","1 - 5 million",2022-07-01,NA,2026-04-01,NA,2024-01-01,2025-04-01,456,0,2,69.307,4.655029,70.79394,2.389024,2.14543985456015,-48.6786441072655,-110,-47.6716481806385,53.9663484885613
"IP012576","Memorial Park to City Centre Pathway - Stage 2","In procurement","Fully funded","To be determined","Bay of Plenty","Tauranga","Transport","5 - 25 million",2022-01-01,NA,2028-07-01,NA,2024-01-01,2027-04-01,1186,0,2,69.307,4.655029,75.21558,2.014421,8.52522833191453,-56.7259194303623,-110,-171.410431026086,51.4720243128567
"IP012582","Residential & Commercial Bdg Renewals","Under construction","Fully funded","To be determined","Bay of Plenty","Tauranga","Transport","< 1 million",2023-01-01,NA,2028-01-01,NA,2023-01-01,2025-04-01,821,0,2,69.505,7.219251,70.79394,2.389024,1.85445651391988,-66.9075919371691,-110,-108.369885249324,52.7427945092711
"IP012586","Streetlight renewals","Under construction","Fully funded","To be determined","Bay of Plenty","Tauranga","Transport","25 - 50 million",2021-07-01,NA,2024-01-01,NA,2024-01-01,2025-04-01,456,0,2,69.307,4.655029,70.79394,2.389024,2.14543985456015,-48.6786441072655,-110,78.0690437927946,56.5010271127312
"IP012587","Wairakei Landscape Plan Stage 1","Under construction","Fully funded","To be determined","Bay of Plenty","Tauranga","Transport","1 - 5 million",2024-04-01,NA,2028-01-01,NA,2023-10-01,2025-10-01,731,0,2,69.371,5.649241,71.97811,2.149748,3.75821308615993,-61.946250832634,-110,-79.2834239523318,53.3291188768657
"IP012594","Ntwrk Capacity Upg Otumoetai area Plan Programme","In planning","Funding source to be confirmed","To be determined","Bay of Plenty","Tauranga","Transport","5 - 25 million",2024-01-01,NA,2028-01-01,NA,2023-10-01,2030-04-01,2374,0,2,69.371,5.649241,77.72758,1.99759,12.0462152772773,-64.6396746040751,-110,-494.374241741914,44.9617255817601
"IP009717","Cormandel Wharf renewal","Early planning","Funding source confirmed","To be determined","Waikato","Coromandel","Transport","1 - 5 million",NA,NA,NA,NA,2025-07-01,2029-04-01,1370,1,16,71.39126,2.23914,77.72758,1.99759,8.87548419792563,-10.7876238198594,-102.875,-106.046005014864,44.8521765038065
"IP009720","Whitianga explanade reclamation","Early planning","Funding source confirmed","To be determined","Waikato","Whitianga","Transport","5 - 25 million",NA,NA,NA,NA,2027-07-01,2030-04-01,1005,1,16,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-102.875,-43.5137109974276,46.3753542723294
"IP010738","Thames WWI Monument","In planning","Funding source confirmed","To be determined","Waikato","Thames","Transport","1 - 5 million",NA,NA,NA,NA,2028-07-01,2029-04-01,274,1,16,77.72758,1.99759,77.72758,1.99759,0,0,-102.875,99.8392193382584,49.8671819746528
"IP010739","Whitianga Esplanade Waterfront Redevelopment Project","In planning","Funding source confirmed","To be determined","Waikato","Mercury Bay","Transport","5 - 25 million",NA,NA,NA,NA,2027-07-01,2030-04-01,1005,1,16,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-102.875,-75.8728847720027,45.5871411597982
"IP010493","Port of Napier capacity increase","Early planning","Funding source to be confirmed","Direct","Hawke's Bay","Hawkes Bay","Transport","5 - 25 million",NA,NA,NA,NA,2027-04-01,2030-01-01,1006,0,5,75.21558,2.014421,77.72758,1.99759,3.33973360306468,-0.835525443787572,NA,NA,NA
"IP011411","Northern Network Streetlighting","Early planning","Funding source confirmed","Limited","Auckland",NA,"Transport","5 - 25 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-324.35,-837.086550678353,33.1581560920852
"IP011584","Tunnel - Train, Generator, Rolling Stock Replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Transport","< 1 million",NA,NA,NA,NA,2030-07-01,2031-04-01,274,1,1,77.72758,1.99759,77.72758,1.99759,0,0,-324.35,-37.6100776422666,49.1879736227536
"IP011592","Tunnel - Rail Track and Anchor Replace","Early planning","Funding source confirmed","Limited","Auckland",NA,"Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2034-04-01,3561,1,1,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-324.35,-832.306143114489,33.254005142752
"IP008755","Lehmans and Oxford Road Link Main","Early planning","Funding source confirmed","To be determined","Canterbury","Rangiora","Transport","1 - 5 million",NA,NA,NA,NA,2027-07-01,2028-04-01,275,1,3,75.72233,2.008215,77.22976,1.996746,1.99073377694532,-0.571104189541456,-76.6451612903226,152.322243401633,73.1884671342318
"IP008758","Woodend Beach Supply Main","Early planning","Funding source confirmed","To be determined","Canterbury","Woodend","Transport","1 - 5 million",NA,NA,NA,NA,2034-07-01,2036-04-01,640,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,46.8293595335494,71.3795750741802
"IP008759","Waikuku Township Mains","Early planning","Funding source confirmed","To be determined","Canterbury","Woodend","Transport","< 1 million",NA,NA,NA,NA,2033-07-01,2034-04-01,274,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,146.895477562381,73.0954140933209
"IP008762","Southbrook Western Supply Main","In planning","Funding source confirmed","To be determined","Canterbury","Rangiora","Transport","< 1 million",NA,NA,NA,NA,2035-07-01,2036-04-01,275,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,114.276374168373,72.5360926019376
"IP008765","East Belt Booster Main Stage 2","Early planning","Funding source confirmed","To be determined","Canterbury","Rangiora","Transport","< 1 million",NA,NA,NA,NA,2025-07-01,2026-04-01,274,1,3,71.39126,2.23914,73.10828,2.067911,2.4050843198453,-7.64708772117866,-76.6451612903226,159.130441683472,73.3052076703108
"IP008769","Woodside Road Supply Main","In planning","Funding source confirmed","To be determined","Canterbury","Oxford","Transport","1 - 5 million",NA,NA,NA,NA,2033-07-01,2035-04-01,639,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,14.7301153784071,70.8291676366653
"IP008770","Main Street Trunk Main Upgrade","In planning","Funding source confirmed","To be determined","Canterbury","Oxford","Transport","1 - 5 million",NA,NA,NA,NA,2027-07-01,2029-04-01,640,1,3,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-76.6451612903226,28.6151637014687,71.0672552947525
"IP008777","Ayers St Water Treatment Plant to East Belt Supply Main","Early planning","Funding source confirmed","To be determined","Canterbury","Rangiora","Transport","1 - 5 million",NA,NA,NA,NA,2025-07-01,2026-04-01,274,1,3,71.39126,2.23914,73.10828,2.067911,2.4050843198453,-7.64708772117866,-76.6451612903226,154.198564367026,73.2206405090791
"IP008782","Northwest Kaiapoi Ring Main","In planning","Funding source confirmed","To be determined","Canterbury","Kaiapoi","Transport","< 1 million",NA,NA,NA,NA,2064-07-01,2066-04-01,639,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,19.6619926948531,70.913734797897
"IP008784","McPhedrons Road / Kiri Kiri Road / Depot Road Upgrade","In planning","Funding source confirmed","To be determined","Canterbury","Oxford","Transport","1 - 5 million",NA,NA,NA,NA,2044-07-01,2046-04-01,639,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,14.7301153784071,70.8291676366653
"IP008806","Under Channel Piping","In planning","Funding source confirmed","To be determined","Canterbury","Rangiora","Transport","1 - 5 million",NA,NA,NA,NA,2025-07-01,2071-04-01,16710,1,3,71.39126,2.23914,77.72758,1.99759,8.87548419792563,-10.7876238198594,-76.6451612903226,-4115.96033375468,0
"IP008810","Blackett Street Piping","Early planning","Funding source confirmed","To be determined","Canterbury","Rangiora","Transport","< 1 million",NA,NA,NA,NA,2025-07-01,2027-04-01,639,1,3,71.39126,2.23914,75.21558,2.014421,5.35684620218217,-10.0359513027323,-76.6451612903226,79.8692198823207,71.9461113073241
"IP008811","Todds Road SW Pond","In planning","Funding source confirmed","To be determined","Canterbury","Rangiora","Transport","1 - 5 million",NA,NA,NA,NA,2027-07-01,2028-04-01,275,1,3,75.72233,2.008215,77.22976,1.996746,1.99073377694532,-0.571104189541456,-76.6451612903226,119.963069627058,72.6336026697827
"IP008814","Global Consent Implemenation Works","In planning","Funding source confirmed","To be determined","Canterbury","Woodend","Transport","1 - 5 million",NA,NA,NA,NA,2027-07-01,2033-04-01,2101,1,3,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-76.6451612903226,-351.142010289775,64.5555389439189
"IP008815","Underchannel piping","In planning","Funding source confirmed","To be determined","Canterbury","Kaiapoi","Transport","< 1 million",NA,NA,NA,NA,2025-07-01,2071-04-01,16710,1,3,71.39126,2.23914,77.72758,1.99759,8.87548419792563,-10.7876238198594,-76.6451612903226,-4111.02845643823,0.0845671612316843
"IP008822","Dockey Creek Diversion - Lilly Road","Early planning","Funding source confirmed","To be determined","Canterbury","Rangiora","Transport","1 - 5 million",NA,NA,NA,NA,2025-07-01,2027-04-01,639,1,3,71.39126,2.23914,75.21558,2.014421,5.35684620218217,-10.0359513027323,-76.6451612903226,74.9373425658747,71.8615441460924
"IP008823","Three Brooks Enhancement - Middle Brook Bush to King","In planning","Funding source confirmed","To be determined","Canterbury","Rangiora","Transport","< 1 million",NA,NA,NA,NA,2029-07-01,2031-04-01,639,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,19.6619926948531,70.913734797897
"IP008824","Mansfield Park Secondary Flow Improvements","Early planning","Funding source confirmed","To be determined","Canterbury","Kaiapoi","Transport","< 1 million",NA,NA,NA,NA,2025-07-01,2027-04-01,639,1,3,71.39126,2.23914,75.21558,2.014421,5.35684620218217,-10.0359513027323,-76.6451612903226,79.8692198823207,71.9461113073241
"IP008825","Woodend Drainage Capacity Improvements","In planning","Fully funded","To be determined","Canterbury","Woodend","Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,0,3,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-76.6451612903226,29.8358859879736,71.088187084373
"IP008826","Kaikanui Diversion","Early planning","Funding source confirmed","To be determined","Canterbury","Kaiapoi","Transport","1 - 5 million",NA,NA,NA,NA,2025-07-01,2027-04-01,639,1,3,71.39126,2.23914,75.21558,2.014421,5.35684620218217,-10.0359513027323,-76.6451612903226,74.9373425658747,71.8615441460924
"IP008827","Kaikanui SMA Upgrade","Early planning","Funding source confirmed","To be determined","Canterbury","Kaiapoi","Transport","1 - 5 million",NA,NA,NA,NA,2025-07-01,2027-04-01,639,1,3,71.39126,2.23914,75.21558,2.014421,5.35684620218217,-10.0359513027323,-76.6451612903226,74.9373425658747,71.8615441460924
"IP008833","Rotten Row Drainage Improvements","Early planning","Funding source confirmed","To be determined","Canterbury","Woodend","Transport","1 - 5 million",NA,NA,NA,NA,2028-07-01,2029-04-01,274,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,141.963600245935,73.0108469320892
"IP008835","Flannigans Drain Capacity Upgrades","Early planning","Funding source confirmed","To be determined","Canterbury","Oxford","Transport","< 1 million",NA,NA,NA,NA,2025-07-01,2027-04-01,639,1,3,71.39126,2.23914,75.21558,2.014421,5.35684620218217,-10.0359513027323,-76.6451612903226,79.8692198823207,71.9461113073241
"IP008954","Oxford Rural No. 2 Water Restrictor Upgrades","In planning","Fully funded","Direct","Canterbury","Oxford","Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,0,3,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,-76.6451612903226,29.8358859879736,71.088187084373
"IP008956","Stubbs Rd Booster Main Stage 1","In planning","Funding source confirmed","To be determined","Canterbury","Oxford","Transport","< 1 million",NA,NA,NA,NA,2027-07-01,2028-04-01,275,1,3,75.72233,2.008215,77.22976,1.996746,1.99073377694532,-0.571104189541456,-76.6451612903226,124.894946943504,72.7181698310144
"IP008960","Oxford Road Trunk Main","In planning","Funding source confirmed","To be determined","Canterbury","Oxford","Transport","< 1 million",NA,NA,NA,NA,2026-07-01,2028-04-01,640,1,3,73.65541,2.048457,77.22976,1.996746,4.85280035777412,-2.52438786852739,-76.6451612903226,45.190268894108,71.351469500281
"IP008963","North Rangiora ring main","In planning","Funding source confirmed","To be determined","Canterbury","Rangiora","Transport","< 1 million",NA,NA,NA,NA,2033-07-01,2034-04-01,274,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,114.536303787806,72.5405496288718
"IP008964","James Drive Main Upgrade","Early planning","Funding source confirmed","To be determined","Canterbury","Woodend","Transport","< 1 million",NA,NA,NA,NA,2044-07-01,2045-04-01,274,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,146.895477562381,73.0954140933209
"IP008966","Bay Road and Gammans Creek reservoir replacement","Early planning","Funding source confirmed","To be determined","Canterbury","Oxford","Transport","< 1 million",NA,NA,NA,NA,2034-07-01,2035-04-01,274,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,146.895477562381,73.0954140933209
"IP008968","Northbrook Road Booster Main","Early planning","Funding source confirmed","To be determined","Canterbury","Rangiora","Transport","< 1 million",NA,NA,NA,NA,2025-07-01,2026-04-01,274,1,3,71.39126,2.23914,73.10828,2.067911,2.4050843198453,-7.64708772117866,-76.6451612903226,159.130441683472,73.3052076703108
"IP008969","East Belt Booster Main Stage 1","Early planning","Funding source confirmed","To be determined","Canterbury","Rangiora","Transport","< 1 million",NA,NA,NA,NA,2025-07-01,2026-04-01,274,1,3,71.39126,2.23914,73.10828,2.067911,2.4050843198453,-7.64708772117866,-76.6451612903226,159.130441683472,73.3052076703108
"IP008976","Rangiora Woodend Road Booster Main Stage 2","In planning","Funding source confirmed","To be determined","Canterbury","Woodend","Transport","< 1 million",NA,NA,NA,NA,2032-07-01,2034-04-01,639,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,19.6619926948531,70.913734797897
"IP008977","Chinnerys Road Main Upgrade","In planning","Funding source confirmed","To be determined","Canterbury","Woodend","Transport","< 1 million",NA,NA,NA,NA,2045-07-01,2047-04-01,639,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,19.6619926948531,70.913734797897
"IP008980","Main North Road Main Upgrade 2","In planning","Funding source confirmed","To be determined","Canterbury","Woodend","Transport","< 1 million",NA,NA,NA,NA,2043-07-01,2045-04-01,640,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,19.4020630754204,70.9092777709628
"IP008983","Park Avenue Main Upgrade","In planning","Funding source confirmed","To be determined","Canterbury","Oxford","Transport","< 1 million",NA,NA,NA,NA,2044-07-01,2045-04-01,274,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,114.536303787806,72.5405496288718
"IP008984","Bay Road Supply Main Upgrade","In planning","Funding source confirmed","To be determined","Canterbury","Oxford","Transport","< 1 million",NA,NA,NA,NA,2044-07-01,2046-04-01,639,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,19.6619926948531,70.913734797897
"IP008985","Commerical Road Main Upgrade","In planning","Funding source confirmed","To be determined","Canterbury","Oxford","Transport","< 1 million",NA,NA,NA,NA,2035-07-01,2036-04-01,275,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,114.276374168373,72.5360926019376
"IP008988","Starvation Hill Upgrade","In planning","Funding source confirmed","To be determined","Canterbury","Oxford","Transport","< 1 million",NA,NA,NA,NA,2029-07-01,2030-04-01,274,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,114.536303787806,72.5405496288718
"IP008989","Warren / Harewood Road main upgrade","In planning","Funding source confirmed","To be determined","Canterbury","Oxford","Transport","< 1 million",NA,NA,NA,NA,2054-07-01,2056-04-01,640,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,19.4020630754204,70.9092777709628
"IP008990","Starvation Hill Road Booster Main","In planning","Funding source confirmed","To be determined","Canterbury","Oxford","Transport","< 1 million",NA,NA,NA,NA,2042-07-01,2043-04-01,274,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,114.536303787806,72.5405496288718
"IP008991","Stubbs Road Booster Main Stage 2","In planning","Funding source confirmed","To be determined","Canterbury","Oxford","Transport","< 1 million",NA,NA,NA,NA,2038-07-01,2039-04-01,274,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,114.536303787806,72.5405496288718
"IP008992","Two Chain Road Extension","In planning","Funding source confirmed","To be determined","Canterbury","Mandeville","Transport","< 1 million",NA,NA,NA,NA,2035-07-01,2036-04-01,275,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,114.276374168373,72.5360926019376
"IP008993","No 10 Road Northern Link Main","In planning","Funding source confirmed","To be determined","Canterbury","Mandeville","Transport","< 1 million",NA,NA,NA,NA,2032-07-01,2033-04-01,274,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,114.536303787806,72.5405496288718
"IP008995","Ashworths Road Main","In planning","Funding source confirmed","To be determined","Canterbury","Mandeville","Transport","< 1 million",NA,NA,NA,NA,2047-07-01,2048-04-01,275,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,114.276374168373,72.5360926019376
"IP008997","Harmans Gorge Road Upgrade 1","In planning","Funding source confirmed","To be determined","Canterbury","Oxford","Transport","< 1 million",NA,NA,NA,NA,2029-07-01,2031-04-01,639,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,19.6619926948531,70.913734797897
"IP009000","South Eyre Road Ring Main","In planning","Funding source confirmed","To be determined","Canterbury","Oxford","Transport","< 1 million",NA,NA,NA,NA,2038-07-01,2040-04-01,640,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,19.4020630754204,70.9092777709628
"IP009001","West Eyreton Transfer Pumps Upgrade","In planning","Funding source confirmed","To be determined","Canterbury","Cust","Transport","< 1 million",NA,NA,NA,NA,2045-07-01,2046-04-01,274,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,114.536303787806,72.5405496288718
"IP009005","Davis / Terrace Road Trunk Main","In planning","Funding source confirmed","To be determined","Canterbury","Cust","Transport","< 1 million",NA,NA,NA,NA,2045-07-01,2046-04-01,274,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,114.536303787806,72.5405496288718
"IP009015","Johns Road East Supply Main","Early planning","Funding source confirmed","To be determined","Canterbury","Rangiora","Transport","< 1 million",NA,NA,NA,NA,2025-07-01,2026-04-01,274,1,3,71.39126,2.23914,73.10828,2.067911,2.4050843198453,-7.64708772117866,-76.6451612903226,159.130441683472,73.3052076703108
"IP009016","Johns Road West Supply Main 2","Early planning","Funding source confirmed","To be determined","Canterbury","Rangiora","Transport","< 1 million",NA,NA,NA,NA,2055-07-01,2056-04-01,275,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,146.635547942948,73.0909570663867
"IP009017","Oxford Road West Upgrde","Early planning","Funding source confirmed","To be determined","Canterbury","Rangiora","Transport","< 1 million",NA,NA,NA,NA,2055-07-01,2056-04-01,275,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,146.635547942948,73.0909570663867
"IP009018","Welsford Street Upgrade","In planning","Funding source confirmed","To be determined","Canterbury","Woodend","Transport","< 1 million",NA,NA,NA,NA,2035-07-01,2037-04-01,640,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,19.4020630754204,70.9092777709628
"IP009023","Harewood Road Main Upgrade","In planning","Funding source confirmed","To be determined","Canterbury","Oxford","Transport","< 1 million",NA,NA,NA,NA,2044-07-01,2046-04-01,639,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,19.6619926948531,70.913734797897
"IP009024","Wilsons Road Main Upgrade","Early planning","Funding source confirmed","To be determined","Canterbury","Oxford","Transport","< 1 million",NA,NA,NA,NA,2038-07-01,2040-04-01,640,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,51.7612368499954,71.4641422354119
"IP009026","Woodstock Road Main Upgrade","In planning","Funding source confirmed","To be determined","Canterbury","Oxford","Transport","< 1 million",NA,NA,NA,NA,2055-07-01,2056-04-01,275,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,114.276374168373,72.5360926019376
"IP009028","Ashley Gorge Road Trunk Main Upgrade 2","Early planning","Funding source confirmed","To be determined","Canterbury","Oxford","Transport","< 1 million",NA,NA,NA,NA,2055-07-01,2056-04-01,275,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,146.635547942948,73.0909570663867
"IP009029","McJarrows Road Main Upgrade","In planning","Funding source confirmed","To be determined","Canterbury","Oxford","Transport","< 1 million",NA,NA,NA,NA,2068-07-01,2069-04-01,274,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,114.536303787806,72.5405496288718
"IP009030","Mandeville Road Extension","In planning","Funding source confirmed","To be determined","Canterbury","Mandeville","Transport","< 1 million",NA,NA,NA,NA,2034-07-01,2035-04-01,274,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,114.536303787806,72.5405496288718
"IP009031","North Eyre Road Supply Main","In planning","Funding source confirmed","To be determined","Canterbury","Mandeville","Transport","< 1 million",NA,NA,NA,NA,2041-07-01,2042-04-01,274,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,114.536303787806,72.5405496288718
"IP009032","Bradleys Road Extension","In planning","Funding source confirmed","To be determined","Canterbury","Mandeville","Transport","< 1 million",NA,NA,NA,NA,2036-07-01,2037-04-01,274,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,114.536303787806,72.5405496288718
"IP009033","Mill Road Ring Main","In planning","Funding source confirmed","To be determined","Canterbury","Mandeville","Transport","< 1 million",NA,NA,NA,NA,2050-07-01,2052-04-01,640,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,19.4020630754204,70.9092777709628
"IP009035","Terrace Road / Elliots Road Trunk Main Upgrade","In planning","Funding source confirmed","To be determined","Canterbury","Cust","Transport","< 1 million",NA,NA,NA,NA,2060-07-01,2062-04-01,639,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,19.6619926948531,70.913734797897
"IP009036","Stoke School Road Main","In planning","Funding source confirmed","To be determined","Canterbury","Cust","Transport","< 1 million",NA,NA,NA,NA,2037-07-01,2038-04-01,274,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,114.536303787806,72.5405496288718
"IP009072","West Rangiora Upgrade 1","In planning","Funding source confirmed","To be determined","Canterbury","Rangiora","Transport","< 1 million",NA,NA,NA,NA,2026-07-01,2027-04-01,274,1,3,73.65541,2.048457,75.21558,2.014421,2.11820150074516,-1.66154329819957,-76.6451612903226,125.744846810728,72.7327431089957
"IP009077","Wiltshire / Green Pipework Upgrade Stage 2","In planning","Funding source confirmed","To be determined","Canterbury","Rangiora","Transport","< 1 million",NA,NA,NA,NA,2025-07-01,2027-04-01,639,1,3,71.39126,2.23914,75.21558,2.014421,5.35684620218217,-10.0359513027323,-76.6451612903226,47.5100461077456,71.3912468428749
"IP009081","East Woodend Upgrade McIntosh Drain","In planning","Funding source confirmed","To be determined","Canterbury","Woodend","Transport","< 1 million",NA,NA,NA,NA,2028-07-01,2029-04-01,274,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,114.536303787806,72.5405496288718
"IP009082","East Woodend Internal reticulation","In planning","Funding source confirmed","To be determined","Canterbury","Woodend","Transport","< 1 million",NA,NA,NA,NA,2028-07-01,2029-04-01,274,1,3,77.72758,1.99759,77.72758,1.99759,0,0,-76.6451612903226,114.536303787806,72.5405496288718
"IP009085","Lehmans Road Stage 2","Early planning","Funding source confirmed","To be determined","Canterbury","Rangiora","Transport","< 1 million",NA,NA,NA,NA,2026-07-01,2028-04-01,640,1,3,73.65541,2.048457,77.22976,1.996746,4.85280035777412,-2.52438786852739,-76.6451612903226,77.5494426686831,71.9063339647302
"IP009089","School Road Drainage Upgrade","In planning","Fully funded","Open","Canterbury","Woodend","Transport","< 1 million",NA,NA,NA,NA,2023-07-01,2025-04-01,640,0,3,69.609,6.029285,70.79394,2.389024,1.70227987760205,-60.3763298633254,-76.6451612903226,-68.5546525532585,69.401079315341
"IP009093","Three Brooks Enhancement Work - North Brook / Geddis Street","In planning","Funding source confirmed","To be determined","Canterbury","Rangiora","Transport","< 1 million",NA,NA,NA,NA,2025-07-01,2026-04-01,274,1,3,71.39126,2.23914,73.10828,2.067911,2.4050843198453,-7.64708772117866,-76.6451612903226,126.771267908897,72.7503432058616
"IP009095","Three Brooks Enhacement Project - North Brook Victoria to Newnham","In planning","Funding source confirmed","To be determined","Canterbury","Rangiora","Transport","< 1 million",NA,NA,NA,NA,2026-07-01,2028-04-01,640,1,3,73.65541,2.048457,77.22976,1.996746,4.85280035777412,-2.52438786852739,-76.6451612903226,45.190268894108,71.351469500281
"IP009097","Sunday School Drain Piping","Early planning","Funding source confirmed","To be determined","Canterbury","Kaiapoi","Transport","< 1 million",NA,NA,NA,NA,2025-07-01,2027-04-01,639,1,3,71.39126,2.23914,75.21558,2.014421,5.35684620218217,-10.0359513027323,-76.6451612903226,79.8692198823207,71.9461113073241
"IP009101","Flannigans Drain Downstream Upgrade","Early planning","Funding source confirmed","To be determined","Canterbury","Oxford","Transport","< 1 million",NA,NA,NA,NA,2025-07-01,2027-04-01,639,1,3,71.39126,2.23914,75.21558,2.014421,5.35684620218217,-10.0359513027323,-76.6451612903226,79.8692198823207,71.9461113073241
"IP009109","Belmont Avenue Drainage Upgrades","Early planning","Funding source confirmed","To be determined","Canterbury","Rangiora","Transport","< 1 million",NA,NA,NA,NA,2027-07-01,2028-04-01,275,1,3,75.72233,2.008215,77.22976,1.996746,1.99073377694532,-0.571104189541456,-76.6451612903226,157.254120718079,73.2730342954635
